pages_viewed,time_spent_sec,previous_visits,products_viewed,added_to_cart,device_type,previous_purchases,purchase
4,163.2,3,4,0,mobile,1,0
3,175.3,1,6,0,desktop,0,1
10,66.2,3,7,0,tablet,0,0
11,60.6,6,2,0,desktop,0,0
8,60.4,5,3,0,mobile,0,1
8,176.6,2,3,0,desktop,0,0
5,70.6,3,3,0,desktop,0,0
5,15.5,1,3,0,mobile,2,0
6,80.6,3,0,0,desktop,1,0
4,160.8,4,5,0,desktop,0,0
8,203.4,2,4,0,mobile,1,0
5,64.4,0,3,0,tablet,1,0
5,101.5,2,3,1,tablet,2,1
5,97.5,0,1,0,mobile,1,0
9,87.6,2,8,0,desktop,0,0
6,87.2,1,3,0,mobile,1,0
4,145.8,3,3,0,mobile,2,0
12,207.5,1,0,1,tablet,1,1
8,89.3,6,4,0,mobile,2,1
6,43.2,1,3,0,mobile,0,0
7,137.0,3,6,0,desktop,2,1
3,347.4,5,3,0,mobile,3,1
2,133.7,1,3,0,desktop,0,0
4,117.4,0,1,0,tablet,0,0
6,46.7,1,6,1,mobile,1,0
8,17.7,1,1,0,mobile,1,0
4,94.5,2,2,0,mobile,1,0
5,134.4,0,4,0,tablet,2,0
3,256.2,2,6,0,mobile,3,1
6,113.8,1,4,1,mobile,2,1
3,22.5,1,5,0,mobile,1,0
6,47.4,3,2,1,tablet,1,1
8,120.5,1,4,0,mobile,1,0
4,120.1,1,1,0,mobile,0,0
7,173.3,2,2,1,desktop,2,1
4,53.5,1,2,0,desktop,1,0
11,261.7,1,3,0,mobile,1,1
6,143.5,3,2,0,tablet,0,0
4,52.1,3,2,0,mobile,2,0
8,84.7,2,3,0,mobile,1,0
4,35.4,1,2,0,mobile,2,0
6,172.0,0,2,1,mobile,0,0
5,225.4,2,4,0,mobile,2,0
8,320.7,1,6,0,mobile,0,0
5,99.1,2,4,1,mobile,0,0
5,124.2,3,1,0,tablet,0,0
4,116.3,6,3,1,tablet,1,1
7,216.7,0,3,0,mobile,0,0
11,57.7,1,2,0,mobile,1,0
4,84.7,2,7,1,mobile,2,1
6,128.1,1,0,1,desktop,1,0
5,207.8,1,2,0,mobile,0,1
6,245.4,5,5,0,desktop,0,1
3,193.2,1,2,0,mobile,1,0
4,90.7,3,2,1,desktop,0,0
5,155.7,2,0,0,desktop,2,1
7,105.3,2,0,0,mobile,0,0
8,70.1,1,7,1,mobile,1,1
5,115.5,2,2,1,desktop,0,1
8,490.3,0,3,1,mobile,0,1
5,56.7,0,3,0,mobile,1,0
6,62.4,2,8,0,mobile,2,0
7,99.5,2,1,1,desktop,2,1
10,202.4,2,1,0,mobile,0,0
4,22.0,2,0,1,mobile,0,0
10,179.0,0,2,0,mobile,0,0
7,68.1,2,3,0,mobile,2,0
3,169.5,2,1,0,desktop,1,0
10,129.5,1,4,0,desktop,2,0
5,82.8,2,0,0,mobile,0,0
6,31.9,3,4,0,desktop,0,0
6,207.6,5,5,0,mobile,1,1
5,97.1,5,4,0,desktop,3,1
4,82.5,3,6,1,desktop,2,0
6,59.3,1,2,0,desktop,1,0
5,137.8,2,2,0,mobile,1,0
4,203.9,1,4,0,mobile,2,0
6,105.9,3,3,1,mobile,1,1
7,59.1,1,5,0,mobile,2,0
10,238.1,2,4,0,mobile,3,1
4,43.8,0,6,1,desktop,0,0
6,92.8,3,2,0,mobile,0,0
8,217.6,1,6,1,desktop,0,0
6,87.0,1,3,0,mobile,1,0
3,29.8,1,4,0,mobile,0,0
6,123.2,1,2,0,mobile,1,0
8,242.5,1,3,0,mobile,0,1
9,68.8,3,4,0,tablet,2,0
3,76.1,3,3,0,desktop,2,0
4,205.9,3,2,0,tablet,0,0
7,4.8,1,4,1,tablet,2,0
4,246.8,0,1,0,desktop,1,0
7,64.4,4,4,0,desktop,2,0
11,23.2,1,1,0,mobile,0,0
3,89.6,4,5,0,mobile,0,0
7,161.9,2,3,0,desktop,0,0
6,83.0,1,3,1,mobile,0,0
4,38.8,4,0,1,desktop,1,0
5,203.9,4,1,1,desktop,1,1
6,94.9,4,2,0,desktop,0,0
6,22.1,4,0,0,desktop,0,0
10,137.9,1,3,0,mobile,1,1
7,30.2,1,1,0,desktop,2,0
5,324.3,4,1,0,tablet,0,0
4,112.8,1,2,0,mobile,0,0
5,53.5,1,2,1,mobile,1,0
3,52.3,1,1,0,desktop,0,0
6,109.3,1,2,0,mobile,0,0
5,276.3,4,4,0,mobile,2,1
3,63.4,2,6,0,mobile,1,0
6,85.6,2,6,0,desktop,1,0
12,135.2,0,0,0,desktop,0,0
5,86.9,6,5,0,desktop,0,0
7,29.2,2,2,0,tablet,2,0
3,109.8,3,4,0,mobile,1,0
5,62.2,2,3,0,tablet,0,0
10,83.2,2,2,1,desktop,1,0
3,301.8,3,3,0,desktop,0,1
6,86.9,4,2,0,desktop,1,1
5,10.8,1,7,0,mobile,0,0
6,80.2,2,5,1,mobile,1,0
4,97.4,1,5,1,tablet,1,0
5,159.9,2,0,0,mobile,1,0
6,122.7,1,5,1,mobile,0,1
8,121.3,3,7,0,mobile,2,0
7,129.1,3,3,1,desktop,0,1
6,176.1,2,1,0,desktop,2,0
8,28.7,3,4,0,mobile,1,0
6,376.4,2,4,0,mobile,3,1
10,76.6,2,2,0,mobile,0,0
6,41.6,1,1,1,desktop,1,0
6,137.9,3,3,1,mobile,1,1
9,83.9,1,5,1,mobile,0,0
5,193.0,3,2,0,mobile,1,1
3,64.8,0,2,0,tablet,2,0
6,210.9,3,3,0,mobile,1,1
4,42.4,4,1,1,tablet,2,0
3,326.6,1,4,0,mobile,1,1
6,101.0,0,3,0,mobile,0,0
9,268.3,1,2,0,mobile,0,1
4,36.6,3,3,0,mobile,2,0
5,170.4,4,3,0,mobile,3,1
12,167.4,2,2,0,desktop,0,1
5,89.3,0,6,1,mobile,0,0
8,11.6,4,3,0,tablet,1,0
2,171.5,3,6,0,mobile,2,0
4,79.3,2,4,0,desktop,0,0
3,239.6,3,2,0,desktop,0,1
7,197.8,1,1,0,mobile,2,0
4,238.8,1,5,0,desktop,1,0
6,151.6,1,4,0,mobile,1,1
9,111.9,2,8,0,mobile,2,1
9,274.6,3,4,1,desktop,1,1
3,468.7,2,2,0,desktop,2,1
7,104.4,2,2,1,desktop,0,0
8,236.1,3,5,0,mobile,1,1
4,59.7,3,3,1,mobile,0,0
5,40.4,3,0,0,mobile,1,0
9,60.6,4,0,1,desktop,2,1
7,56.3,1,5,0,mobile,1,0
6,175.4,1,0,0,desktop,2,1
3,70.5,2,5,0,mobile,4,0
7,43.6,1,4,0,mobile,1,0
6,44.0,0,1,1,mobile,0,0
9,149.3,0,4,0,mobile,1,0
4,174.6,3,4,1,desktop,0,1
6,157.2,0,5,0,mobile,2,0
5,170.0,1,2,1,mobile,1,1
8,79.4,2,4,0,desktop,0,0
10,368.4,2,2,0,mobile,4,1
7,80.9,2,2,0,desktop,1,0
14,67.3,2,4,0,mobile,1,1
4,172.1,1,2,1,tablet,2,0
8,78.4,1,2,0,mobile,1,0
6,66.2,5,1,1,mobile,2,0
7,83.8,2,3,0,mobile,2,0
12,119.5,2,2,1,desktop,0,1
8,211.0,4,0,1,mobile,0,1
5,21.4,2,6,0,mobile,0,0
9,211.8,0,0,1,desktop,1,1
7,28.3,1,2,1,mobile,2,0
5,32.3,1,1,1,tablet,1,0
5,124.2,1,3,0,mobile,3,0
8,23.2,0,4,1,mobile,0,0
9,64.8,3,2,0,mobile,0,0
4,195.7,2,4,0,mobile,3,1
9,171.8,2,1,0,mobile,1,0
7,210.8,2,3,0,mobile,0,0
9,61.1,3,1,1,mobile,0,0
4,81.3,1,1,0,desktop,0,0
4,29.8,6,2,1,desktop,2,1
8,83.6,2,3,0,mobile,1,0
7,31.1,2,2,0,mobile,0,0
7,480.4,0,2,0,mobile,0,1
5,140.5,3,3,0,mobile,0,0
4,118.7,1,1,0,mobile,0,0
8,58.1,2,4,1,mobile,0,0
8,53.7,2,4,0,mobile,2,0
8,72.3,1,4,0,mobile,1,0
6,129.9,1,3,0,mobile,1,0
5,40.9,4,0,0,desktop,0,0
5,30.4,4,3,1,mobile,0,0
8,4.7,5,1,0,mobile,0,0
6,143.0,5,5,1,mobile,1,0
5,91.7,0,4,0,mobile,0,0
4,71.9,2,11,0,mobile,0,0
4,40.3,1,3,1,tablet,3,0
4,72.2,2,1,0,mobile,1,0
7,242.6,3,3,0,tablet,0,1
6,51.4,2,4,0,mobile,3,0
6,155.2,4,3,0,mobile,0,0
5,171.6,1,2,1,tablet,2,1
9,37.5,1,2,0,mobile,1,0
8,44.1,1,3,0,desktop,1,0
5,95.6,4,3,0,desktop,1,0
4,355.9,2,5,1,mobile,1,1
5,196.7,2,8,1,desktop,2,1
8,95.7,4,4,0,mobile,0,0
10,201.4,3,4,1,mobile,2,1
9,10.5,1,6,0,mobile,1,0
4,89.6,0,1,1,mobile,0,0
6,9.8,3,2,0,desktop,1,0
7,113.0,1,2,1,desktop,0,1
8,165.9,4,1,0,mobile,1,1
7,64.5,0,4,0,mobile,2,0
6,61.9,3,2,0,mobile,1,0
9,97.5,2,2,0,desktop,2,0
8,69.2,3,2,0,tablet,1,1
5,78.0,1,3,0,desktop,0,0
7,215.8,3,3,1,mobile,0,1
10,172.1,2,5,1,mobile,0,1
7,131.0,2,3,1,desktop,1,1
6,24.5,1,4,1,desktop,0,1
5,148.5,1,5,0,desktop,1,0
4,94.6,2,0,0,desktop,1,0
1,70.0,0,0,1,mobile,1,0
7,78.5,1,2,0,mobile,1,0
4,246.1,1,4,1,tablet,1,1
5,191.7,2,5,0,desktop,0,1
5,77.3,3,2,0,desktop,2,0
9,284.2,1,6,0,mobile,2,1
4,181.8,1,1,0,desktop,1,0
5,53.3,1,5,0,desktop,2,0
3,52.2,2,3,0,desktop,3,0
6,111.7,2,0,0,desktop,1,1
8,43.4,1,5,0,desktop,2,0
10,306.8,5,3,0,tablet,3,1
9,114.0,2,1,0,mobile,0,0
11,46.0,2,6,0,mobile,2,0
7,258.4,4,3,0,mobile,2,1
15,9.4,1,1,0,tablet,0,0
4,114.6,4,1,0,mobile,2,0
7,91.5,0,2,0,mobile,1,0
9,29.6,4,2,0,mobile,0,0
5,273.4,2,2,0,mobile,1,1
7,66.7,1,5,0,mobile,1,1
9,59.8,3,2,0,tablet,3,1
10,173.4,1,3,0,mobile,0,0
7,111.1,1,6,0,mobile,1,1
10,47.4,1,3,0,desktop,0,0
2,66.1,0,3,0,desktop,2,0
7,249.3,2,4,1,tablet,0,1
7,83.3,2,2,0,desktop,1,0
8,350.7,0,3,1,mobile,2,1
5,42.6,2,4,1,tablet,3,0
14,74.6,0,5,1,desktop,1,0
4,55.0,4,4,0,mobile,0,0
6,164.0,3,3,0,mobile,1,1
5,362.0,2,2,0,tablet,0,0
5,105.3,2,2,0,mobile,0,0
9,119.9,1,2,0,mobile,0,0
4,71.5,2,5,1,mobile,1,1
3,27.0,0,3,0,desktop,2,0
5,83.7,1,3,1,mobile,3,1
6,139.3,1,6,1,mobile,1,1
6,63.3,2,1,0,mobile,0,0
7,30.0,2,2,0,mobile,0,0
8,5.7,2,2,1,mobile,1,0
7,283.7,5,3,0,mobile,0,1
5,70.7,0,4,0,mobile,1,0
11,134.8,3,5,0,mobile,2,1
8,207.6,1,6,0,mobile,0,0
6,237.6,1,3,1,desktop,0,1
3,61.8,0,4,0,tablet,1,0
6,130.7,2,3,0,mobile,0,0
5,141.5,0,4,0,tablet,1,0
4,187.3,4,4,0,mobile,0,0
3,140.3,1,4,1,desktop,1,0
3,120.0,2,2,0,desktop,0,0
7,43.3,4,5,0,tablet,0,0
13,161.0,2,3,0,mobile,1,1
8,97.6,1,2,0,mobile,0,0
2,260.4,2,5,1,mobile,0,1
9,162.0,0,3,0,desktop,1,0
5,14.8,0,2,0,desktop,0,1
4,40.5,3,3,0,desktop,0,0
11,72.0,1,4,0,mobile,1,0
3,95.5,1,4,0,desktop,0,0
8,390.7,3,3,0,mobile,1,1
4,175.3,1,7,1,desktop,2,1
6,55.1,2,4,0,tablet,1,0
6,178.9,0,3,0,desktop,0,0
10,115.8,2,0,1,desktop,1,1
3,180.1,3,1,0,mobile,0,0
8,77.5,2,2,1,mobile,2,1
6,414.2,1,6,1,mobile,2,1
7,282.8,4,2,0,tablet,2,1
5,157.4,1,1,0,mobile,0,0
6,70.2,1,3,0,desktop,0,0
7,180.0,4,2,0,mobile,1,1
11,27.0,1,4,0,desktop,1,0
8,296.8,1,2,0,desktop,3,1
3,254.5,1,2,1,mobile,1,1
8,144.6,0,0,0,desktop,0,0
6,44.6,3,1,1,desktop,0,0
10,77.1,0,3,0,mobile,2,0
5,10.8,3,3,1,desktop,1,0
8,86.0,1,4,0,mobile,2,0
4,40.9,4,2,0,mobile,0,0
8,15.7,2,5,1,mobile,0,1
7,70.0,0,3,0,mobile,2,0
4,75.2,0,1,0,mobile,1,0
6,31.9,0,5,0,mobile,0,0
5,126.5,2,3,1,mobile,1,0
8,200.5,2,2,1,desktop,3,1
7,132.1,0,4,0,mobile,0,0
4,95.5,0,3,0,desktop,1,0
4,101.7,3,3,1,mobile,2,1
3,80.9,3,4,0,mobile,1,0
7,69.4,2,4,1,tablet,1,0
6,130.1,3,2,1,mobile,2,1
7,135.3,1,5,0,mobile,1,0
6,102.3,3,2,0,desktop,1,0
7,71.5,3,5,1,tablet,0,0
4,44.0,1,5,1,mobile,2,0
6,21.6,4,1,1,desktop,1,1
9,44.1,0,3,0,mobile,2,0
7,71.0,3,4,0,mobile,0,0
5,76.7,1,7,0,mobile,2,0
5,474.1,2,4,1,desktop,1,1
3,186.5,2,2,0,mobile,0,0
7,130.7,3,1,0,desktop,1,1
11,157.7,2,3,0,mobile,1,0
6,408.4,2,6,0,desktop,2,1
4,56.2,3,2,0,mobile,2,0
8,306.4,1,4,1,mobile,0,0
7,6.0,2,2,1,tablet,3,1
6,84.9,2,2,1,desktop,1,0
7,38.5,0,6,0,desktop,1,0
2,20.0,3,3,0,mobile,0,0
6,254.2,1,2,0,mobile,2,0
5,83.8,1,2,0,tablet,2,0
10,72.7,1,4,0,desktop,0,0
10,84.8,2,3,1,mobile,3,1
7,111.6,4,5,1,tablet,1,1
10,49.4,5,3,0,desktop,1,0
8,19.7,1,3,0,mobile,0,0
3,96.1,1,5,0,desktop,1,0
4,112.4,1,1,1,mobile,0,0
5,267.8,3,3,1,mobile,0,1
6,93.2,4,3,0,mobile,0,0
9,106.8,2,3,1,desktop,2,1
5,41.1,1,2,0,tablet,0,0
5,41.3,3,1,0,tablet,2,0
5,131.3,1,3,0,mobile,0,0
4,170.9,1,6,0,mobile,0,0
3,210.8,3,2,0,tablet,0,0
6,125.7,1,5,0,desktop,1,0
10,49.1,4,4,0,mobile,1,0
7,22.4,0,2,0,mobile,0,0
4,37.8,3,3,0,tablet,0,0
5,125.5,3,2,0,mobile,3,1
4,25.3,0,2,0,mobile,2,0
5,39.0,4,3,0,desktop,0,0
4,54.5,2,4,1,desktop,0,0
6,147.9,4,2,0,mobile,0,0
7,241.4,4,4,0,mobile,1,1
9,103.7,0,2,0,desktop,0,0
3,119.4,3,5,0,mobile,3,0
7,95.1,1,7,0,tablet,1,0
5,85.5,3,5,0,mobile,1,0
6,138.0,4,3,0,mobile,1,0
6,86.0,0,2,1,desktop,0,0
8,293.0,2,3,0,mobile,2,1
8,114.4,3,5,0,mobile,1,0
7,123.9,1,0,0,desktop,0,0
6,97.4,0,3,0,mobile,2,0
3,177.6,3,4,0,mobile,0,1
1,53.1,1,3,0,desktop,1,0
5,40.9,3,4,0,desktop,2,0
5,160.8,3,2,0,desktop,3,1
3,114.0,1,1,0,mobile,1,0
6,162.4,0,3,1,desktop,1,0
9,76.2,2,3,0,desktop,0,0
6,108.3,4,2,0,mobile,0,0
8,68.4,2,3,1,desktop,2,0
8,93.6,3,2,1,mobile,1,1
7,22.9,1,2,0,mobile,1,0
7,10.3,1,2,1,mobile,2,0
6,26.9,1,2,0,desktop,1,0
6,174.3,1,2,1,mobile,1,1
5,170.5,1,2,0,desktop,1,1
11,301.5,2,4,1,mobile,1,1
3,164.6,3,3,0,desktop,0,0
9,72.2,4,4,0,mobile,2,0
3,95.6,3,3,1,mobile,1,1
5,9.9,2,3,1,desktop,0,0
8,72.9,4,4,0,mobile,0,0
4,108.5,0,1,0,desktop,0,0
7,199.0,1,0,0,tablet,1,1
11,101.8,2,2,1,mobile,1,1
6,35.3,3,8,0,mobile,3,1
5,190.5,3,4,0,mobile,0,0
5,65.5,1,3,1,tablet,0,1
8,48.8,2,4,0,desktop,1,0
5,91.5,2,5,1,desktop,2,1
2,64.8,3,4,1,desktop,0,0
5,108.4,0,2,0,tablet,0,0
3,155.6,0,2,0,mobile,0,0
13,73.1,3,3,0,desktop,1,0
5,74.4,3,2,0,desktop,0,0
8,156.2,3,1,0,desktop,2,1
9,156.5,2,1,0,mobile,1,0
7,116.1,3,3,1,desktop,1,0
9,87.7,2,1,0,mobile,3,0
5,223.4,1,1,0,mobile,1,0
2,54.9,2,3,0,mobile,1,0
4,157.7,1,5,0,desktop,3,1
5,52.8,1,1,1,mobile,2,1
5,106.2,5,6,0,tablet,2,1
6,30.6,0,2,0,mobile,3,0
7,108.7,2,1,0,desktop,1,0
8,232.5,2,3,0,mobile,0,0
8,183.2,0,4,1,mobile,1,1
3,14.4,1,5,1,mobile,1,1
7,226.1,3,3,0,desktop,1,0
7,63.2,2,4,1,mobile,1,0
5,139.7,2,0,0,desktop,0,0
7,96.0,0,2,0,desktop,1,0
9,58.9,2,0,1,mobile,2,0
7,128.3,2,2,0,mobile,0,0
3,60.9,0,3,1,mobile,1,0
4,162.6,2,4,1,mobile,0,1
10,60.1,1,5,1,desktop,1,0
7,54.3,3,3,0,mobile,0,0
9,165.3,2,2,0,mobile,1,0
4,384.7,0,0,1,mobile,1,1
6,196.2,2,1,0,mobile,1,1
10,176.9,1,1,0,mobile,1,0
6,99.1,4,7,0,desktop,1,0
3,155.6,2,1,0,mobile,1,0
8,73.0,2,3,1,mobile,1,1
3,258.1,3,3,0,desktop,0,0
3,20.0,5,3,0,desktop,1,0
7,95.6,0,3,0,desktop,0,0
6,78.8,2,5,1,desktop,0,0
8,99.6,2,10,1,desktop,0,0
7,56.7,1,3,0,mobile,2,0
6,112.4,0,1,0,mobile,1,0
8,55.2,4,5,0,mobile,0,0
6,69.0,1,3,0,desktop,1,0
6,143.4,2,5,0,tablet,1,0
10,469.6,6,5,0,mobile,0,1
8,68.2,0,8,0,mobile,2,0
4,128.3,0,1,1,mobile,1,1
8,216.3,0,6,0,mobile,1,1
7,134.2,3,1,0,desktop,1,0
8,85.7,2,1,1,mobile,0,0
4,84.5,4,3,0,tablet,2,1
5,227.3,0,2,1,desktop,1,1
8,13.8,3,1,0,mobile,0,0
9,111.7,0,2,0,mobile,2,1
6,76.5,4,1,0,tablet,1,0
6,22.5,1,2,0,desktop,1,0
6,103.6,1,5,0,tablet,0,0
5,60.2,2,3,1,mobile,1,1
6,39.1,4,1,1,mobile,0,0
6,245.6,2,3,0,desktop,4,1
4,45.7,2,4,1,tablet,4,0
4,35.8,5,4,0,mobile,0,0
4,26.9,3,2,1,desktop,2,1
4,124.0,1,3,1,mobile,0,0
7,134.4,2,2,0,mobile,0,0
7,380.5,5,4,0,mobile,1,1
7,77.7,3,4,0,mobile,0,0
6,67.5,0,2,1,mobile,1,0
4,34.6,1,3,0,mobile,2,0
7,140.0,3,1,0,desktop,0,0
7,25.8,5,1,0,desktop,0,0
6,59.5,5,0,0,mobile,1,0
5,118.8,0,5,0,desktop,0,0
6,61.5,1,3,1,mobile,0,0
7,60.0,4,2,1,desktop,0,0
5,51.2,2,4,0,desktop,2,0
5,255.4,2,3,1,desktop,1,1
5,57.3,0,2,0,mobile,2,0
7,141.4,1,3,0,mobile,2,0
5,54.1,2,4,0,mobile,1,0
4,66.8,1,4,0,mobile,1,0
5,100.3,1,6,1,mobile,0,0
7,239.6,5,2,0,mobile,2,1
5,10.2,1,1,0,mobile,0,0
4,220.4,1,5,0,mobile,2,1
7,45.2,0,1,0,mobile,2,0
7,110.4,0,4,1,mobile,1,0
4,92.0,3,1,1,tablet,0,0
4,31.4,0,4,1,mobile,2,0
3,60.5,3,3,0,mobile,0,0
4,92.2,2,3,0,mobile,5,1
6,28.7,1,2,0,mobile,0,0
8,189.1,0,2,0,mobile,3,1
4,100.8,3,5,1,mobile,2,1
4,62.7,1,5,0,mobile,0,0
7,74.5,1,6,0,tablet,2,0
8,188.2,3,1,0,mobile,1,1
4,219.2,2,0,1,mobile,1,1
7,48.2,1,4,0,desktop,2,1
9,34.2,1,3,0,tablet,2,0
4,154.8,1,2,0,tablet,0,0
4,38.7,1,3,1,mobile,0,0
6,134.6,0,4,1,tablet,0,0
6,43.6,1,1,0,mobile,3,0
8,43.4,2,0,0,desktop,2,0
10,22.3,1,5,0,mobile,1,0
5,318.2,3,6,0,mobile,1,1
7,220.1,2,2,1,mobile,0,1
7,77.1,3,1,1,mobile,3,1
6,114.7,1,4,0,desktop,1,0
7,112.2,1,3,0,mobile,2,0
11,321.7,2,1,1,mobile,0,1
5,129.8,1,2,0,mobile,1,0
4,176.1,0,3,0,mobile,0,0
9,244.6,2,2,0,mobile,1,1
7,47.2,2,1,0,mobile,1,0
8,54.0,1,0,1,tablet,3,0
6,219.5,2,5,0,mobile,0,0
7,75.0,3,2,0,desktop,2,0
3,41.6,5,4,0,desktop,0,0
5,107.5,1,1,0,mobile,0,0
5,214.9,3,4,1,desktop,1,1
6,344.1,3,4,0,tablet,0,1
7,279.6,0,4,0,desktop,2,1
7,7.3,1,1,0,mobile,1,0
4,76.9,1,2,0,desktop,2,1
7,32.5,4,3,0,desktop,0,0
4,49.3,2,1,0,desktop,1,0
8,110.4,1,4,1,mobile,1,0
4,109.9,1,2,0,mobile,0,0
7,7.6,2,3,1,mobile,2,0
10,49.5,2,3,0,desktop,1,0
4,292.6,1,1,1,desktop,0,1
6,25.8,2,3,0,mobile,0,0
8,215.4,5,1,0,desktop,0,0
3,63.4,1,5,1,mobile,1,0
5,95.8,3,1,0,mobile,2,0
5,234.7,1,4,0,mobile,0,1
13,80.1,1,4,0,desktop,0,0
4,305.0,3,2,0,mobile,1,1
5,24.9,1,2,0,desktop,0,0
8,186.0,1,1,1,desktop,1,1
7,169.8,1,3,0,mobile,0,0
10,282.1,2,5,0,mobile,3,1
7,149.5,1,3,0,mobile,0,0
4,86.9,2,3,0,desktop,1,0
4,46.3,3,2,0,mobile,1,0
2,74.7,1,5,0,mobile,3,0
5,21.8,1,5,0,mobile,1,0
5,179.1,3,6,0,mobile,1,1
3,95.3,1,2,0,mobile,1,0
3,85.0,2,5,0,tablet,0,0
9,70.2,3,0,1,desktop,1,1
9,163.1,2,2,1,desktop,1,1
7,84.5,6,3,0,desktop,0,0
8,103.0,1,7,0,mobile,1,0
2,101.5,2,5,0,desktop,0,0
7,148.0,1,3,1,mobile,1,1
6,140.1,2,3,0,desktop,0,0
8,234.4,2,0,0,mobile,1,1
12,214.2,4,4,1,desktop,1,1
2,69.3,2,6,1,mobile,2,0
6,335.3,0,1,0,desktop,2,0
6,138.8,4,3,0,desktop,1,0
6,384.2,3,2,0,mobile,0,1
4,125.4,3,5,1,tablet,2,1
5,74.9,4,4,0,mobile,3,1
7,62.0,1,3,1,mobile,1,0
8,19.8,3,1,1,mobile,1,0
8,117.4,2,4,1,mobile,0,0
3,122.2,1,1,0,mobile,0,0
6,96.6,2,1,1,mobile,1,0
9,131.0,3,2,0,tablet,0,0
7,29.4,1,0,1,mobile,3,1
9,90.4,3,1,0,tablet,0,0
5,36.9,4,4,1,desktop,1,1
5,133.9,0,2,0,desktop,1,0
4,111.1,2,2,0,desktop,2,0
3,212.8,2,2,1,desktop,2,1
5,76.7,1,3,0,mobile,2,0
6,211.9,3,2,0,desktop,1,1
6,89.8,1,4,0,mobile,1,0
4,161.2,1,4,0,mobile,0,0
5,51.4,0,5,0,desktop,2,0
4,101.8,1,4,1,mobile,1,0
10,93.7,1,4,0,desktop,1,0
3,221.4,2,2,0,mobile,1,0
8,93.5,2,5,0,desktop,3,0
6,94.3,2,4,0,desktop,0,0
7,365.4,2,4,1,mobile,0,1
6,180.1,1,3,0,desktop,1,0
12,79.3,1,3,0,mobile,2,0
4,149.9,4,1,0,desktop,0,0
4,192.6,5,7,1,mobile,1,1
6,108.4,3,3,0,desktop,0,0
6,175.4,3,2,1,mobile,1,1
4,101.6,0,4,1,tablet,2,0
7,222.6,1,3,1,desktop,0,0
6,16.5,3,2,1,desktop,1,1
7,44.8,1,2,0,mobile,2,0
3,71.7,1,5,0,desktop,2,0
6,175.1,1,7,0,desktop,0,0
7,130.1,1,2,0,mobile,2,0
3,53.4,2,6,0,mobile,0,0
9,111.4,4,8,0,mobile,2,0
6,17.4,2,5,0,mobile,2,0
6,26.0,1,5,0,desktop,1,0
13,22.4,1,3,1,desktop,1,0
5,37.9,3,3,0,mobile,1,0
8,169.7,2,2,0,mobile,1,0
6,133.5,2,1,0,mobile,0,0
4,81.4,4,3,1,mobile,0,0
9,173.6,2,3,0,mobile,0,1
4,232.3,2,4,0,mobile,0,0
4,39.5,2,5,0,desktop,0,0
7,217.1,1,5,0,desktop,1,0
5,53.0,1,2,0,tablet,1,0
8,61.4,1,1,1,desktop,0,0
6,318.1,3,8,0,mobile,2,1
5,114.5,1,5,0,desktop,1,0
4,68.9,3,0,0,mobile,1,0
4,152.4,0,5,0,tablet,0,0
7,188.8,1,2,1,desktop,1,1
5,115.5,2,5,1,mobile,0,0
4,68.9,1,2,0,mobile,1,1
8,129.4,3,4,0,tablet,2,1
3,159.6,3,4,0,desktop,2,0
8,91.1,0,1,1,mobile,0,0
4,305.4,1,5,0,mobile,1,1
7,125.4,2,2,0,desktop,0,0
6,181.6,2,2,0,tablet,0,0
5,185.4,2,2,0,tablet,1,0
4,27.1,2,1,0,tablet,1,0
5,153.0,4,1,1,mobile,1,1
7,163.9,3,9,0,desktop,1,0
7,68.0,4,2,1,mobile,0,0
4,59.5,4,3,1,desktop,1,0
4,26.6,2,2,0,mobile,4,1
5,246.8,0,6,0,desktop,0,0
8,50.8,0,5,1,mobile,0,0
6,27.8,3,2,0,desktop,1,0
7,78.5,1,3,0,mobile,0,0
5,43.4,3,8,1,tablet,1,0
3,27.4,2,6,0,mobile,3,0
5,407.1,1,3,0,mobile,0,1
7,41.0,3,0,0,desktop,1,0
7,53.6,3,3,1,desktop,1,1
8,111.1,4,2,0,tablet,1,1
7,26.9,1,1,1,mobile,0,0
3,94.4,3,3,0,desktop,0,0
7,156.7,2,2,0,tablet,1,1
6,119.9,2,6,1,tablet,3,1
4,139.2,2,2,1,mobile,2,1
7,91.8,4,2,0,mobile,0,0
7,69.9,2,7,0,desktop,2,0
12,141.0,2,4,0,tablet,1,1
6,134.1,4,4,0,desktop,0,0
8,39.4,5,3,0,desktop,1,0
6,109.9,1,3,1,mobile,1,0
5,96.6,1,4,1,mobile,2,0
2,159.6,1,4,1,mobile,0,1
8,128.6,5,3,0,mobile,1,0
6,230.4,2,4,0,mobile,2,0
5,190.6,3,1,0,mobile,1,0
7,206.4,1,3,1,tablet,1,1
2,162.7,3,3,0,mobile,1,0
4,200.1,3,5,0,desktop,0,1
6,75.1,8,4,1,mobile,0,1
9,185.5,4,3,0,desktop,1,1
6,97.0,3,1,0,desktop,0,0
3,27.9,3,3,1,mobile,1,0
12,183.7,3,7,0,mobile,1,1
9,120.6,3,2,1,mobile,1,1
4,257.6,3,1,0,desktop,1,1
8,109.0,5,3,0,mobile,2,0
6,52.3,0,3,0,mobile,0,0
4,64.2,2,3,1,mobile,3,0
11,85.0,1,5,1,mobile,0,0
7,123.2,2,3,0,desktop,0,0
